id,x,y,label
4468,89.20,50.52,0
4469,92.00,49.42,0
4470,18.23,73.30,2
4471,88.71,43.94,0
4472,89.99,46.99,0
4473,90.40,51.24,0
4474,21.51,69.80,2
4475,89.43,44.51,0
4476,87.85,50.23,0
4477,95.99,55.20,0
4478,95.76,49.57,0
4479,64.78,90.38,1
4480,56.85,84.43,1
4481,85.08,46.45,0
4482,63.00,87.32,1
4483,87.10,47.44,0
4484,87.98,46.40,0
4485,13.25,72.05,2
4486,58.98,90.36,1
4487,54.27,90.06,1
4488,92.60,45.28,0
4489,91.98,52.77,0
4490,14.64,73.80,2
4491,86.36,52.86,0
4492,61.57,88.16,1
4493,90.72,48.60,0
4494,89.83,50.59,0
4495,86.00,45.24,0
4496,97.71,50.61,0
4497,92.41,50.55,0
4498,18.41,71.13,2
4499,14.64,24.53,3
4500,56.31,86.72,1
4501,88.16,41.48,0
4502,14.26,26.18,3
4503,63.81,91.55,1
4504,90.44,49.73,0
4505,92.61,47.28,0
4506,87.33,51.02,0
4507,63.68,91.31,1
4508,88.57,43.07,0
4509,90.41,50.35,0
4510,84.10,47.40,0
4511,92.17,51.05,0
4512,86.86,47.52,0
4513,89.27,47.43,0
4514,89.08,51.74,0
4515,88.80,49.81,0
4516,90.43,51.08,0
4517,91.94,45.33,0
4518,91.41,41.30,0
4519,96.94,50.66,0
4520,57.63,82.71,1
4521,67.51,90.37,1
4522,94.63,51.92,0
4523,17.16,79.76,2
4524,92.25,50.18,0
4525,17.52,68.21,2
4526,92.64,47.86,0
4527,89.01,52.23,0
4528,87.37,50.06,0
4529,14.59,25.97,3
4530,89.74,50.36,0
4531,17.68,23.13,3
4532,15.76,23.83,3
4533,89.72,49.62,0
4534,95.25,50.61,0
4535,67.85,93.53,1
4536,90.23,52.54,0
4537,66.44,88.32,1
4538,68.69,84.87,1
4539,88.37,49.22,0
4540,88.97,50.48,0
4541,16.47,25.20,3
4542,62.13,86.61,1
4543,18.56,70.76,2
4544,86.92,46.10,0
4545,62.99,83.14,1
4546,60.05,88.73,1
4547,84.10,51.89,0
4548,16.96,77.13,2
4549,18.78,24.01,3
4550,89.31,46.33,0
4551,86.34,52.59,0
4552,88.69,43.38,0
4553,18.50,73.72,2
4554,92.09,50.70,0
4555,87.31,45.41,0
4556,20.26,69.21,2
4557,84.37,44.70,0
4558,86.37,49.48,0
4559,89.69,47.25,0
4560,86.82,48.96,0
4561,89.89,47.20,0
4562,90.33,46.54,0
4563,16.64,75.76,2
4564,90.17,52.91,0
4565,21.18,22.28,3
4566,84.36,46.91,0
4567,57.78,86.28,1
4568,17.43,72.11,2
4569,82.43,49.74,0
4570,16.75,68.97,2
4571,18.38,28.14,3
4572,17.58,71.68,2
4573,87.15,53.09,0
4574,89.40,50.63,0
4575,19.17,69.66,2
4576,91.91,46.14,0
4577,10.01,64.97,2
4578,12.08,71.60,2
4579,88.77,52.39,0
4580,89.31,48.95,0
4581,89.71,51.74,0
4582,90.55,46.09,0
4583,86.44,46.22,0
4584,87.10,54.47,0
4585,90.93,45.20,0
4586,58.57,85.34,1
4587,90.54,46.83,0
4588,92.79,49.84,0
4589,18.50,23.81,3
4590,88.11,47.37,0
4591,87.60,49.47,0
4592,88.44,47.11,0
4593,87.28,49.04,0
4594,88.24,51.39,0
4595,15.75,24.82,3
4596,90.15,49.95,0
4597,83.45,54.88,0
4598,14.59,75.15,2
4599,85.46,53.52,0
4600,68.25,89.81,1
4601,65.42,86.08,1
4602,85.11,54.10,0
4603,87.56,47.75,0
4604,85.96,43.06,0
4605,14.64,77.22,2
4606,12.93,67.09,2
4607,63.61,84.53,1
4608,91.93,50.97,0
4609,20.79,72.50,2
4610,17.26,73.72,2
4611,92.16,47.46,0
4612,89.52,48.15,0
4613,81.76,50.52,0
4614,89.57,55.12,0
4615,89.73,48.96,0
4616,88.08,49.45,0
4617,87.52,46.41,0
4618,14.69,77.30,2
4619,91.95,44.70,0
4620,91.55,45.92,0
4621,90.61,47.13,0
4622,13.92,74.29,2
4623,89.15,47.41,0
4624,90.84,48.60,0
4625,90.26,51.24,0
4626,19.41,74.02,2
4627,13.60,73.91,2
4628,86.78,49.46,0
4629,57.74,90.81,1
4630,87.10,49.20,0
4631,85.20,50.75,0
4632,90.18,46.91,0
4633,87.53,48.66,0
4634,18.97,32.58,3
4635,15.46,73.62,2
4636,58.43,88.20,1
4637,89.79,61.73,0
4638,87.85,55.88,0
4639,15.11,68.09,2
4640,60.95,82.08,1
4641,84.09,50.52,0
4642,91.92,51.12,0
4643,95.40,47.04,0
4644,57.11,85.32,1
4645,20.01,68.67,2
4646,88.37,53.70,0
4647,88.68,50.81,0
4648,90.47,49.73,0
4649,83.32,45.86,0
4650,88.28,51.75,0
4651,61.80,83.85,1
4652,92.13,44.17,0
4653,58.76,86.61,1
4654,88.48,46.73,0
4655,90.58,52.20,0
4656,16.10,71.44,2
4657,17.04,75.24,2
4658,90.76,49.82,0
4659,62.12,92.18,1
4660,87.49,51.72,0
4661,87.26,49.03,0
4662,90.72,49.68,0
4663,54.83,84.96,1
4664,88.30,44.54,0
4665,86.13,48.07,0
4666,19.46,69.66,2
4667,85.13,48.43,0
4668,62.98,87.22,1
4669,89.54,54.10,0
4670,92.36,46.33,0
4671,84.73,49.80,0
4672,87.82,47.85,0
4673,58.38,89.54,1
4674,90.36,47.09,0
4675,90.10,46.91,0
4676,89.00,50.20,0
4677,90.09,49.49,0
4678,65.71,87.45,1
4679,60.41,84.96,1
4680,86.55,53.27,0
4681,93.39,50.08,0
4682,17.98,73.94,2
4683,81.44,51.44,0
4684,11.74,69.24,2
4685,90.27,49.72,0
4686,88.72,48.65,0
4687,88.23,47.24,0
4688,60.35,90.13,1
4689,91.56,44.54,0
4690,83.07,52.41,0
4691,86.03,51.37,0
4692,92.21,43.38,0
4693,61.95,95.50,1
4694,91.74,51.15,0
4695,16.69,71.36,2
4696,55.66,91.19,1
4697,86.48,47.60,0
4698,63.68,90.21,1
4699,86.47,49.19,0
4700,14.95,69.49,2
4701,92.58,51.86,0
4702,16.03,27.46,3
4703,57.79,83.96,1
4704,19.79,70.92,2
4705,64.19,90.87,1
4706,16.32,74.39,2
4707,17.98,74.14,2
4708,19.20,28.71,3
4709,91.40,48.92,0
4710,14.99,19.97,3
4711,91.53,47.66,0
4712,87.01,51.68,0
4713,84.74,48.99,0
4714,88.66,49.61,0
4715,90.44,47.57,0
4716,63.06,93.71,1
4717,62.16,90.63,1
4718,16.98,71.59,2
4719,59.20,84.66,1
4720,64.01,81.58,1
4721,86.69,47.80,0
4722,20.84,76.94,2
4723,18.39,27.60,3
4724,88.25,50.37,0
4725,92.84,50.20,0
4726,92.72,45.99,0
4727,90.58,45.85,0
4728,94.73,49.37,0
4729,85.92,51.40,0
4730,15.07,75.05,2
4731,61.30,86.16,1
4732,17.25,26.02,3
4733,92.94,52.33,0
4734,59.97,87.21,1
4735,18.63,27.08,3
4736,90.37,49.85,0
4737,18.12,70.09,2
4738,59.59,88.82,1
4739,85.87,48.00,0
4740,90.24,53.24,0
4741,14.60,26.14,3
4742,89.78,52.05,0
4743,17.77,23.90,3
4744,86.64,47.72,0
4745,86.38,47.00,0
4746,20.25,21.56,3
4747,93.53,48.87,0
4748,89.03,50.94,0
4749,86.43,50.03,0
4750,86.89,47.52,0
4751,60.84,85.22,1
4752,62.33,91.72,1
4753,89.51,51.41,0
4754,91.14,52.02,0
4755,15.26,80.36,2
4756,87.55,49.94,0
4757,12.47,71.42,2
4758,84.23,49.25,0
4759,85.75,40.31,0
4760,90.24,47.49,0
4761,65.53,88.21,1
4762,90.19,47.49,0
4763,89.26,48.53,0
4764,63.10,90.31,1
4765,91.55,43.94,0
4766,84.76,43.58,0
4767,20.03,68.72,2
4768,19.54,71.90,2
4769,86.91,48.31,0
4770,89.28,45.06,0
4771,87.75,56.53,0
4772,87.36,50.11,0
4773,63.19,91.07,1
4774,89.40,44.63,0
4775,61.68,88.56,1
4776,82.68,45.13,0
4777,60.17,83.75,1
4778,86.05,46.92,0
4779,58.74,88.26,1
4780,89.42,48.08,0
4781,87.84,44.38,0
4782,65.48,85.54,1
4783,15.78,75.64,2
4784,66.48,92.27,1
4785,18.22,73.06,2
4786,93.11,50.75,0
4787,96.97,48.74,0
4788,12.69,71.16,2
4789,85.42,50.30,0
4790,90.37,48.35,0
4791,87.33,55.22,0
4792,89.02,48.43,0
4793,90.69,44.42,0
4794,84.97,45.89,0
4795,15.48,20.28,3
4796,85.37,45.22,0
4797,91.87,51.52,0
4798,86.24,44.87,0
4799,64.19,87.89,1
4800,89.41,47.55,0
4801,14.01,28.81,3
4802,88.21,49.01,0
4803,58.42,91.05,1
4804,89.08,48.24,0
4805,61.64,90.23,1
4806,60.83,85.39,1
4807,88.60,45.01,0
4808,86.43,46.12,0
4809,83.71,45.08,0
4810,94.94,48.85,0
4811,87.75,42.72,0
4812,18.21,72.16,2
4813,16.55,73.52,2
4814,87.97,49.30,0
4815,87.59,43.44,0
4816,91.14,44.08,0
4817,87.29,44.63,0
4818,86.32,51.14,0
4819,85.46,50.57,0
4820,17.28,24.75,3
4821,85.18,46.82,0
4822,88.02,48.61,0
4823,57.47,87.49,1
4824,20.30,71.13,2
4825,14.34,71.60,2
4826,92.13,47.78,0
4827,93.17,42.94,0
4828,90.97,47.36,0
4829,90.59,48.42,0
4830,90.64,49.39,0
4831,91.35,48.74,0
4832,13.27,66.51,2
4833,84.00,43.83,0
4834,85.01,46.55,0
4835,57.00,87.69,1
4836,87.47,49.67,0
4837,88.20,48.73,0
4838,58.19,87.75,1
4839,91.18,51.79,0
4840,17.91,75.17,2
4841,65.79,9.46,4
4842,19.24,72.02,2
4843,15.72,73.70,2
4844,87.62,46.03,0
4845,90.98,44.76,0
4846,60.62,13.89,4
4847,62.21,88.32,1
4848,14.60,26.04,3
4849,16.06,71.33,2
4850,88.76,49.24,0
4851,90.02,46.47,0
4852,20.24,72.69,2
4853,61.10,84.96,1
4854,91.11,47.93,0
4855,14.41,23.59,3
4856,17.31,20.53,3
4857,85.83,45.48,0
4858,87.74,46.96,0
4859,13.95,73.71,2
4860,84.46,50.43,0
4861,84.42,44.12,0
4862,92.50,49.18,0
4863,18.50,74.80,2
4864,85.59,48.23,0
4865,90.58,53.78,0
4866,89.65,45.38,0
4867,83.55,49.60,0
4868,92.24,49.97,0
4869,10.73,19.82,3
4870,17.40,71.25,2
4871,90.48,48.11,0
4872,60.29,89.26,1
4873,86.51,53.75,0
4874,85.07,50.05,0
4875,87.10,49.52,0
4876,88.83,51.79,0
4877,64.48,79.95,1
4878,15.35,72.89,2
4879,14.17,70.04,2
4880,86.61,54.11,0
4881,90.68,43.76,0
4882,15.82,72.55,2
4883,90.83,49.78,0
4884,88.54,53.23,0
4885,58.74,88.02,1
4886,90.76,52.38,0
4887,92.76,47.49,0
4888,62.77,86.27,1
4889,90.67,43.02,0
4890,17.76,67.23,2
4891,84.82,48.34,0
4892,18.21,71.69,2
4893,89.58,54.25,0
4894,90.80,47.00,0
4895,62.28,92.39,1
4896,16.50,24.47,3
4897,91.42,53.36,0
4898,91.06,53.92,0
4899,61.41,88.98,1
4900,92.68,45.35,0
4901,93.02,55.78,0
4902,87.78,45.93,0
4903,85.49,43.35,0
4904,16.19,24.76,3
4905,93.71,50.67,0
4906,14.40,23.67,3
4907,18.77,69.52,2
4908,87.08,48.33,0
4909,12.95,31.51,3
4910,82.15,48.82,0
4911,88.99,51.10,0
4912,87.88,50.04,0
4913,62.23,88.94,1
4914,90.68,47.85,0
4915,90.15,45.90,0
4916,92.65,47.78,0
4917,90.92,52.36,0
4918,89.35,48.57,0
4919,12.01,26.76,3
4920,88.05,49.49,0
4921,92.17,49.42,0
4922,86.72,48.77,0
4923,65.27,83.84,1
4924,14.07,70.36,2
4925,17.76,74.56,2
4926,90.03,46.69,0
4927,64.73,88.22,1
4928,17.31,75.14,2
4929,89.82,44.95,0
4930,90.97,46.89,0
4931,62.83,88.94,1
4932,21.13,77.08,2
4933,86.31,50.03,0
4934,59.23,84.95,1
4935,21.26,68.08,2
4936,14.79,24.96,3
4937,89.64,45.41,0
4938,87.19,48.94,0
4939,12.77,25.07,3
4940,63.48,86.64,1
4941,91.18,47.99,0
4942,14.33,73.62,2
4943,88.40,44.08,0
4944,17.87,23.32,3
4945,90.35,48.83,0
4946,18.26,30.70,3
4947,89.39,49.68,0
4948,92.22,47.48,0
4949,56.08,93.58,1
4950,84.16,51.17,0
4951,65.75,83.19,1
4952,87.77,43.06,0
4953,16.51,20.36,3
4954,14.04,79.78,2
4955,17.45,69.11,2
4956,92.25,50.68,0
4957,90.70,47.32,0
4958,85.68,44.05,0
4959,90.02,52.32,0
4960,21.05,74.59,2
4961,89.99,51.05,0
4962,89.73,53.56,0
4963,94.90,50.13,0
4964,83.02,49.21,0
4965,66.70,86.32,1
4966,94.55,49.81,0
4967,88.40,49.92,0
4968,89.72,48.01,0
4969,62.48,89.10,1
4970,88.45,46.82,0
4971,88.51,50.15,0
4972,92.70,51.91,0
4973,14.96,74.32,2
4974,17.64,74.22,2
4975,84.98,46.56,0
4976,87.15,50.72,0
4977,92.55,44.94,0
4978,87.62,51.90,0
4979,89.32,47.81,0
4980,19.59,27.37,3
4981,84.08,47.51,0
4982,59.22,87.13,1
4983,93.56,48.34,0
4984,83.37,45.98,0
4985,13.25,25.35,3
4986,16.67,73.57,2
4987,87.36,48.33,0
4988,64.39,88.93,1
4989,87.24,50.10,0
4990,17.79,77.13,2
4991,90.65,47.42,0
4992,17.40,24.15,3
4993,90.74,49.90,0
4994,90.26,47.42,0
4995,90.58,52.48,0
4996,88.74,47.66,0
4997,89.52,47.14,0
4998,18.86,75.71,2
4999,90.87,53.01,0
5000,17.55,21.84,3
5001,85.15,51.02,0
5002,65.07,86.83,1
5003,88.35,49.32,0
5004,98.63,53.31,0
5005,87.41,49.95,0
5006,88.00,48.78,0
5007,90.51,47.43,0
5008,90.29,50.63,0
5009,84.46,40.63,0
5010,69.28,11.94,4
5011,22.96,70.99,2
5012,19.57,26.53,3
5013,63.92,85.55,1
5014,89.69,44.68,0
5015,10.62,68.69,2
5016,17.25,73.66,2
5017,90.38,47.25,0
5018,17.55,74.44,2
5019,87.54,49.81,0
5020,58.37,89.27,1
5021,86.91,52.39,0
5022,85.75,48.79,0
5023,16.78,26.84,3
5024,15.90,70.73,2
5025,60.97,84.61,1
5026,90.90,47.23,0
5027,17.19,69.00,2
5028,14.52,31.89,3
5029,14.55,28.13,3
5030,14.15,69.78,2
5031,89.33,42.38,0
5032,15.45,21.57,3
5033,18.05,72.85,2
5034,63.36,79.02,1
5035,81.45,50.27,0
5036,10.80,72.26,2
5037,84.96,46.53,0
5038,61.90,4.63,4
5039,88.21,45.15,0
5040,88.57,51.60,0
5041,67.97,84.72,1
5042,93.29,49.28,0
5043,81.83,49.22,0
5044,87.82,44.33,0
5045,18.82,76.54,2
5046,64.76,87.83,1
5047,13.43,70.43,2
5048,92.63,47.36,0
5049,92.10,48.73,0
5050,20.05,72.90,2
5051,89.67,48.70,0
5052,84.90,51.39,0
5053,86.16,49.16,0
5054,86.14,50.45,0
5055,85.74,47.73,0
5056,20.36,29.09,3
5057,13.85,74.93,2
5058,88.31,51.79,0
5059,63.38,83.05,1
5060,86.32,45.57,0
5061,13.84,76.25,2
5062,14.69,73.45,2
5063,16.22,29.98,3
5064,21.68,67.59,2
5065,14.21,27.20,3
5066,87.43,51.49,0
5067,88.00,55.12,0
5068,16.60,24.46,3
5069,85.09,46.57,0
5070,87.39,49.97,0
5071,14.95,72.42,2
5072,84.17,48.50,0
5073,64.33,82.18,1
5074,16.50,79.56,2
5075,87.84,52.90,0
5076,91.59,49.12,0
5077,19.33,70.08,2
5078,88.94,49.10,0
5079,91.05,47.66,0
5080,57.31,88.76,1
5081,16.24,72.41,2
5082,57.47,15.71,4
5083,85.01,47.90,0
5084,92.83,44.31,0
5085,86.91,53.30,0
5086,62.27,83.30,1
5087,87.40,52.87,0
5088,92.13,48.65,0
5089,63.42,87.09,1
5090,88.43,51.18,0
5091,62.67,85.41,1
5092,86.06,48.40,0
5093,62.10,87.27,1
5094,85.07,44.83,0
5095,88.35,45.07,0
5096,83.60,49.51,0
5097,91.40,40.97,0
5098,18.44,25.50,3
5099,62.96,88.98,1
5100,88.99,51.00,0
5101,88.56,46.88,0
5102,17.03,73.67,2
5103,65.35,89.51,1
5104,17.12,72.35,2
5105,90.41,48.24,0
5106,87.83,49.76,0
5107,89.28,45.98,0
5108,58.50,81.94,1
5109,15.33,31.38,3
5110,60.57,85.13,1
5111,87.03,47.44,0
5112,88.77,56.72,0
5113,87.25,52.98,0
5114,56.93,81.81,1
5115,61.92,81.22,1
5116,13.07,73.42,2
5117,86.31,50.90,0
5118,87.08,47.20,0
5119,83.85,49.67,0
5120,63.98,87.55,1
5121,59.02,87.86,1
5122,86.22,51.51,0
5123,62.77,91.89,1
5124,19.10,29.40,3
5125,89.40,44.96,0
5126,89.60,49.35,0
5127,20.05,23.82,3
5128,14.45,71.97,2
5129,90.00,51.74,0
5130,87.27,47.12,0
5131,16.71,25.12,3
5132,88.68,46.04,0
5133,88.94,48.07,0
5134,19.42,73.68,2
5135,15.93,74.05,2
5136,56.36,88.00,1
5137,84.22,53.00,0
5138,54.76,88.47,1
5139,84.83,49.51,0
5140,88.56,50.18,0
5141,86.90,49.59,0
5142,91.40,51.49,0
5143,90.58,52.15,0
5144,92.33,48.46,0
5145,92.41,49.63,0
5146,89.95,49.98,0
5147,90.73,52.00,0
5148,91.40,48.17,0
5149,86.74,47.91,0
5150,61.89,89.34,1
5151,88.57,57.94,0
5152,88.94,47.61,0
5153,93.34,47.26,0
5154,15.98,75.16,2
5155,61.51,88.72,1
5156,89.76,52.24,0
5157,85.12,52.99,0
5158,59.26,84.17,1
5159,60.69,87.26,1
5160,17.80,68.92,2
5161,18.32,69.75,2
5162,60.87,89.42,1
5163,14.57,67.72,2
5164,61.82,7.25,4
5165,83.94,47.40,0
5166,58.84,83.15,1
5167,88.66,51.58,0
5168,61.43,89.29,1
5169,87.90,54.00,0
5170,91.33,47.59,0
5171,59.95,86.80,1
5172,88.55,49.43,0
5173,89.85,52.38,0
5174,86.58,44.56,0
5175,87.90,48.77,0
5176,17.73,27.60,3
5177,87.52,50.76,0
5178,86.04,47.33,0
5179,13.93,78.48,2
5180,91.80,51.04,0
5181,88.54,47.00,0
5182,20.57,69.05,2
5183,21.70,25.13,3
5184,84.93,48.14,0
5185,63.82,90.32,1
5186,20.40,74.71,2
5187,66.86,82.73,1
5188,90.05,43.91,0
5189,85.95,49.99,0
5190,61.12,89.61,1
5191,15.22,75.15,2
5192,15.89,69.63,2
5193,86.82,48.16,0
5194,87.88,50.10,0
5195,61.39,85.77,1
5196,16.94,73.42,2
5197,64.70,87.10,1
5198,57.22,10.11,4
5199,14.48,68.68,2
5200,90.70,49.89,0
5201,13.39,27.00,3
5202,64.21,92.14,1
5203,91.28,45.76,0
5204,17.55,71.46,2
5205,64.42,91.30,1
5206,90.24,55.97,0
5207,87.88,50.26,0
5208,57.38,85.87,1
5209,13.79,74.26,2
5210,88.59,42.99,0
5211,85.63,49.60,0
5212,88.09,49.50,0
5213,84.57,53.56,0
5214,16.33,73.35,2
5215,85.97,52.64,0
5216,14.78,65.04,2
5217,19.75,72.32,2
5218,62.16,84.86,1
5219,92.02,48.51,0
5220,56.20,81.83,1
5221,88.17,48.15,0
5222,89.05,50.17,0
5223,89.23,51.78,0
5224,89.82,47.32,0
5225,90.91,51.70,0
5226,90.92,48.78,0
5227,65.15,88.26,1
5228,63.90,83.85,1
5229,91.11,48.61,0
5230,59.76,93.37,1
5231,88.41,47.17,0
5232,85.02,49.42,0
5233,96.03,51.04,0
5234,15.55,74.68,2
5235,10.07,70.99,2
5236,89.82,50.34,0
5237,89.72,48.54,0
5238,89.97,55.28,0
5239,87.46,46.24,0
5240,61.79,80.44,1
5241,67.36,87.10,1
5242,61.55,91.81,1
5243,90.61,51.27,0
5244,89.22,49.15,0
5245,89.80,56.23,0
5246,16.30,75.06,2
5247,63.67,80.63,1
5248,94.33,48.40,0
5249,90.96,45.73,0
5250,15.00,28.38,3
5251,58.41,86.04,1
5252,18.41,73.12,2
5253,20.08,77.38,2
5254,20.41,68.49,2
5255,21.20,70.80,2
5256,15.93,71.37,2
5257,62.78,91.83,1
5258,58.02,86.89,1
5259,85.27,48.16,0
5260,88.12,46.93,0
5261,20.78,69.94,2
5262,60.44,90.75,1
5263,17.80,25.63,3
5264,89.94,50.19,0
5265,60.89,87.24,1
5266,85.38,49.24,0
5267,87.70,46.62,0
5268,89.00,47.49,0
5269,85.44,48.34,0
5270,88.32,48.42,0
5271,86.44,55.26,0
5272,57.71,85.66,1
5273,90.13,49.67,0
5274,91.06,50.89,0
5275,88.82,44.56,0
5276,17.66,24.56,3
5277,88.97,46.79,0
5278,13.73,22.75,3
5279,20.04,71.46,2
5280,93.37,48.17,0
5281,86.44,51.77,0
5282,89.80,52.34,0
5283,88.74,48.13,0
5284,92.73,48.86,0
5285,86.63,43.91,0
5286,10.35,73.72,2
5287,90.89,48.07,0
5288,87.70,48.29,0
5289,17.63,30.51,3
5290,18.17,70.88,2
5291,89.25,51.32,0
5292,88.94,49.62,0
5293,86.00,46.23,0
5294,92.22,48.86,0
5295,60.13,11.98,4
5296,17.05,25.03,3
5297,89.73,50.13,0
5298,88.50,48.80,0
5299,12.98,76.09,2
5300,90.37,49.79,0
5301,89.22,52.58,0
5302,92.34,47.25,0
5303,91.25,51.76,0
5304,87.75,49.05,0
5305,85.64,46.60,0
5306,86.75,44.63,0
5307,17.33,26.67,3
5308,15.42,66.84,2
5309,86.72,49.76,0
5310,92.78,46.80,0
5311,89.16,50.95,0
5312,97.68,55.47,0
5313,89.38,47.20,0
5314,96.82,40.82,0
5315,87.86,51.95,0
5316,87.92,51.74,0
5317,91.22,43.82,0
5318,88.58,43.91,0
5319,92.58,48.24,0
5320,14.54,21.82,3
5321,93.85,52.40,0
5322,89.89,48.29,0
5323,87.60,46.82,0
5324,92.15,50.12,0
5325,88.25,56.55,0
5326,57.15,85.74,1
5327,89.67,47.58,0
5328,86.83,49.96,0
5329,16.43,73.72,2
5330,19.16,80.72,2
5331,93.31,51.38,0
5332,85.21,47.46,0
5333,91.64,50.89,0
5334,92.55,49.03,0
5335,86.76,53.08,0
5336,91.18,49.27,0
5337,87.26,50.76,0
5338,91.24,49.84,0
5339,86.10,53.46,0
5340,89.32,50.33,0
5341,87.81,45.21,0
5342,22.70,71.21,2
5343,83.27,48.04,0
5344,89.35,51.69,0
5345,86.48,43.51,0
5346,88.02,45.98,0
5347,93.60,43.21,0
5348,18.53,27.68,3
5349,89.04,49.54,0
5350,90.41,47.68,0
5351,15.66,75.35,2
5352,86.92,48.40,0
5353,88.25,51.10,0
5354,18.42,69.50,2
5355,57.02,86.99,1
5356,20.43,30.84,3
5357,15.43,67.46,2
5358,86.60,51.64,0
5359,60.19,89.11,1
5360,91.35,47.48,0
5361,64.19,87.44,1
5362,82.85,46.06,0
5363,65.58,87.80,1
5364,95.83,46.07,0
5365,18.21,29.24,3
5366,84.95,50.61,0
5367,21.06,23.50,3
5368,86.83,52.82,0
5369,56.29,89.08,1
5370,15.73,22.59,3
5371,93.39,49.46,0
5372,90.42,44.92,0
5373,88.04,50.97,0
5374,19.15,28.85,3
5375,14.32,71.63,2
5376,88.56,43.93,0
5377,90.37,51.01,0
5378,93.90,47.81,0
5379,92.98,54.49,0
5380,64.37,85.17,1
5381,87.67,49.33,0
5382,16.83,70.06,2
5383,86.15,49.44,0
5384,90.30,53.31,0
5385,91.94,50.22,0
5386,18.81,24.84,3
5387,84.71,52.99,0
5388,59.41,91.39,1
5389,83.43,42.87,0
5390,91.67,47.36,0
5391,89.97,46.91,0
5392,85.75,46.66,0
5393,15.32,30.63,3
5394,89.35,51.41,0
5395,85.74,55.92,0
5396,13.41,71.20,2
5397,61.57,85.08,1
5398,62.08,83.47,1
5399,82.26,51.02,0
5400,85.79,45.98,0
5401,84.42,43.23,0
5402,58.97,83.06,1
5403,58.90,85.99,1
5404,89.82,48.99,0
5405,92.30,45.07,0
5406,16.72,71.39,2
5407,21.92,69.07,2
5408,14.94,72.44,2
5409,90.30,44.99,0
5410,16.61,74.56,2
5411,88.55,50.05,0
5412,66.92,84.41,1
5413,89.81,44.23,0
5414,54.79,88.85,1
5415,86.30,51.49,0
5416,84.95,50.47,0
5417,17.00,71.50,2
5418,91.45,51.73,0
5419,87.89,44.09,0
5420,90.32,48.75,0
5421,89.28,49.47,0
5422,64.85,87.52,1
5423,86.43,53.38,0
5424,82.63,48.42,0
5425,88.09,50.18,0
5426,97.02,48.41,0
5427,92.74,47.79,0
5428,63.24,82.29,1
5429,91.37,47.18,0
5430,92.59,46.75,0
5431,90.07,44.24,0
5432,18.14,73.03,2
5433,92.74,45.20,0
5434,88.85,49.74,0
5435,90.67,48.54,0
5436,66.59,93.70,1
5437,60.87,85.82,1
5438,86.69,48.30,0
5439,20.18,78.00,2
5440,91.17,50.69,0
5441,95.14,55.89,0
5442,61.15,86.13,1
5443,15.63,70.97,2
5444,90.61,48.59,0
5445,18.85,70.93,2
5446,84.60,54.69,0
5447,88.21,47.85,0
5448,94.22,42.48,0
5449,15.91,76.32,2
5450,89.16,50.27,0
5451,12.22,75.96,2
5452,64.56,85.07,1
5453,11.56,28.89,3
5454,91.24,40.42,0
5455,91.41,53.38,0
5456,15.38,74.58,2
5457,13.47,68.59,2
5458,88.33,44.68,0
5459,88.53,47.77,0
5460,87.22,50.39,0
5461,19.31,76.60,2
5462,89.83,47.61,0
5463,92.05,52.29,0
5464,89.09,40.58,0
5465,93.11,47.94,0
5466,92.74,48.59,0
5467,88.37,48.16,0
5468,89.26,47.85,0
5469,89.78,55.70,0
5470,90.70,49.39,0
5471,62.96,84.46,1
5472,60.98,89.44,1
5473,14.18,69.95,2
5474,92.60,43.75,0
5475,81.67,53.20,0
5476,61.02,89.04,1
5477,14.86,71.22,2
5478,87.45,50.60,0
5479,89.77,50.71,0
5480,53.83,86.47,1
5481,56.87,86.36,1
5482,90.84,50.45,0
5483,86.41,45.42,0
5484,91.73,49.85,0
5485,13.00,25.33,3
5486,11.22,72.94,2
5487,85.78,43.29,0
5488,60.50,89.57,1
5489,55.50,91.41,1
5490,91.11,51.25,0
5491,63.01,88.70,1
5492,90.28,46.65,0
5493,55.05,84.47,1
5494,94.22,60.15,0
5495,89.25,52.32,0
5496,59.52,86.58,1
5497,93.93,46.08,0
5498,93.43,47.87,0
5499,88.49,47.70,0
5500,65.59,9.44,4
5501,22.05,69.76,2
5502,93.20,43.08,0
5503,86.24,42.88,0
5504,17.56,73.98,2
5505,11.85,27.16,3
5506,85.19,46.17,0
5507,59.64,90.24,1
5508,13.01,71.35,2
5509,58.73,97.08,1
5510,91.72,48.39,0
5511,62.43,88.87,1
5512,89.41,48.70,0
5513,64.70,93.60,1
5514,87.43,47.49,0
5515,90.59,52.55,0
5516,64.86,88.47,1
5517,64.59,92.10,1
5518,90.60,49.11,0
5519,92.04,48.15,0
5520,58.53,89.75,1
5521,89.30,48.01,0
5522,11.98,28.23,3
5523,87.46,50.87,0
5524,89.00,48.50,0
5525,60.27,87.74,1
5526,58.46,94.21,1
5527,87.38,51.94,0
5528,64.77,82.89,1
5529,58.49,87.54,1
5530,93.34,43.58,0
5531,87.72,46.99,0
5532,90.98,48.38,0
5533,14.92,74.23,2
5534,14.49,70.75,2
5535,8.47,73.27,2
5536,92.16,50.81,0
5537,89.95,49.92,0
5538,61.23,88.60,1
5539,12.58,72.40,2
5540,54.96,88.33,1
5541,17.08,70.72,2
5542,87.68,46.43,0
5543,91.65,54.42,0
