id,x,y,label
1152,24.56,34.32,3
1153,110.70,49.92,0
1154,102.66,58.56,0
1155,93.68,58.94,0
1156,89.01,62.14,0
1157,74.74,19.72,4
1158,95.11,56.74,0
1159,104.03,70.75,0
1160,106.56,51.51,0
1161,98.96,69.84,0
1162,103.59,62.62,0
1163,90.00,53.51,0
1164,96.31,72.29,0
1165,108.96,61.81,0
1166,98.36,59.42,0
1167,110.69,59.63,0
1168,98.82,69.34,0
1169,91.23,56.16,0
1170,97.67,68.60,0
1171,99.31,70.40,0
1172,84.09,102.26,1
1173,94.43,72.85,0
1174,80.58,28.76,4
1175,100.56,68.82,0
1176,100.95,64.86,0
1177,69.46,87.53,1
1178,85.64,54.95,0
1179,100.50,71.11,0
1180,94.83,62.13,0
1181,101.67,59.58,0
1182,98.34,55.67,0
1183,33.18,82.84,2
1184,97.05,65.01,0
1185,69.75,98.25,1
1186,105.12,64.73,0
1187,108.15,69.47,0
1188,97.05,57.25,0
1189,19.47,90.50,2
1190,93.38,56.59,0
1191,107.00,67.32,0
1192,79.43,99.51,1
1193,102.52,58.55,0
1194,103.11,66.71,0
1195,82.27,89.00,1
1196,100.59,52.34,0
1197,101.06,59.56,0
1198,75.39,98.44,1
1199,106.74,51.26,0
1200,111.39,65.03,0
1201,103.98,59.79,0
1202,76.22,14.85,4
1203,111.62,70.88,0
1204,103.31,69.56,0
1205,35.18,89.34,2
1206,102.15,59.82,0
1207,87.82,49.43,0
1208,99.12,63.57,0
1209,97.18,71.32,0
1210,79.64,100.94,1
1211,96.46,64.87,0
1212,88.35,65.71,0
1213,90.08,75.22,0
1214,101.47,62.70,0
1215,94.36,52.52,0
1216,91.76,53.28,0
1217,63.93,26.89,4
1218,96.91,60.40,0
1219,100.96,57.16,0
1220,38.03,91.36,2
1221,69.43,82.20,1
1222,78.91,98.48,1
1223,68.36,93.72,1
1224,95.51,62.70,0
1225,111.82,65.64,0
1226,101.64,62.78,0
1227,107.07,64.05,0
1228,100.45,65.03,0
1229,99.24,47.75,0
1230,103.70,51.15,0
1231,78.36,30.11,4
1232,97.32,48.06,0
1233,96.66,68.68,0
1234,61.06,23.34,4
1235,98.83,72.73,0
1236,67.52,30.68,4
1237,96.89,54.16,0
1238,30.60,28.83,3
1239,110.59,64.11,0
1240,96.70,58.38,0
1241,90.93,61.62,0
1242,79.31,18.05,4
1243,77.03,100.96,1
1244,73.82,30.33,4
1245,104.29,53.75,0
1246,90.46,47.20,0
1247,102.05,55.32,0
1248,23.29,33.59,3
1249,98.86,68.97,0
1250,102.29,70.28,0
1251,87.17,55.55,0
1252,105.06,52.65,0
1253,98.33,54.90,0
1254,96.90,55.21,0
1255,91.07,69.94,0
1256,90.89,51.16,0
1257,104.03,73.63,0
1258,99.50,48.63,0
1259,96.43,58.38,0
1260,61.63,24.97,4
1261,85.30,93.60,1
1262,93.20,55.71,0
1263,105.39,44.53,0
1264,98.61,60.79,0
1265,97.36,57.60,0
1266,76.62,33.78,4
1267,98.01,61.97,0
1268,94.03,52.53,0
1269,97.98,69.53,0
1270,96.77,59.57,0
1271,108.38,56.56,0
1272,98.20,59.27,0
1273,95.53,64.59,0
1274,44.76,36.48,3
1275,97.88,52.24,0
1276,78.07,34.89,4
1277,106.02,69.25,0
1278,67.13,78.39,1
1279,106.47,61.23,0
1280,95.27,69.28,0
1281,59.96,96.95,1
1282,103.32,65.96,0
1283,78.82,23.62,4
1284,80.71,92.03,1
1285,77.13,58.46,0
1286,31.74,100.50,2
1287,96.06,62.99,0
1288,104.74,50.55,0
1289,104.03,63.73,0
1290,97.30,68.44,0
1291,98.01,64.01,0
1292,76.56,100.15,1
1293,75.86,101.03,1
1294,103.79,65.65,0
1295,80.65,98.63,1
1296,116.77,80.45,0
1297,101.74,66.86,0
1298,102.13,49.92,0
1299,77.52,15.26,4
1300,101.99,66.28,0
1301,97.25,57.04,0
1302,96.74,60.97,0
1303,21.18,23.56,3
1304,105.07,60.59,0
1305,106.71,60.57,0
1306,98.82,60.32,0
1307,98.64,49.28,0
1308,96.18,53.15,0
1309,94.02,72.26,0
1310,23.07,37.12,3
1311,75.98,83.27,1
1312,107.84,58.22,0
1313,97.62,41.38,0
1314,102.94,65.13,0
1315,105.83,66.61,0
1316,97.50,60.09,0
1317,104.75,52.52,0
1318,113.11,57.66,0
1319,101.99,63.34,0
1320,64.13,90.31,1
1321,74.24,27.84,4
1322,21.13,31.94,3
1323,29.80,86.27,2
1324,96.72,45.06,0
1325,31.28,65.16,2
1326,68.09,103.85,1
1327,107.23,63.73,0
1328,102.48,65.66,0
1329,101.52,76.48,0
1330,81.84,76.17,0
1331,92.39,54.89,0
1332,107.75,66.11,0
1333,100.28,69.76,0
1334,98.00,74.91,0
1335,101.76,58.28,0
1336,29.18,88.76,2
1337,67.66,87.30,1
1338,77.64,18.63,4
1339,69.56,89.22,1
1340,103.44,72.01,0
1341,60.46,26.33,4
1342,97.61,48.58,0
1343,79.37,90.52,1
1344,77.09,96.59,1
1345,100.06,62.40,0
1346,96.61,71.42,0
1347,104.22,73.54,0
1348,86.80,83.27,1
1349,28.31,38.05,3
1350,96.56,64.72,0
1351,95.21,59.76,0
1352,106.47,62.91,0
1353,94.38,61.56,0
1354,97.22,51.18,0
1355,77.58,106.92,1
1356,108.82,65.17,0
1357,67.73,106.13,1
1358,105.80,46.60,0
1359,70.78,29.92,4
1360,93.07,50.82,0
1361,67.39,22.81,4
1362,73.90,26.09,4
1363,102.66,58.46,0
1364,102.90,58.44,0
1365,93.42,54.04,0
1366,119.19,61.45,0
1367,103.77,68.21,0
1368,97.69,57.15,0
1369,100.62,58.56,0
1370,95.59,59.20,0
1371,100.18,68.36,0
1372,95.45,62.68,0
1373,56.38,109.18,1
1374,96.16,65.84,0
1375,106.88,54.07,0
1376,102.86,59.27,0
1377,106.46,79.24,0
1378,98.90,57.19,0
1379,100.75,61.27,0
1380,97.84,47.84,0
1381,103.37,63.40,0
1382,111.47,48.56,0
1383,31.39,38.18,3
1384,78.94,109.26,1
1385,107.36,62.70,0
1386,98.76,63.17,0
1387,29.44,82.80,2
1388,97.50,62.24,0
1389,98.83,61.67,0
1390,101.45,59.24,0
1391,33.19,78.46,2
1392,23.62,93.54,2
1393,98.83,68.04,0
1394,74.33,96.88,1
1395,74.46,101.37,1
1396,77.32,97.61,1
1397,92.30,57.93,0
1398,101.64,59.79,0
1399,71.22,35.08,4
1400,83.61,71.34,0
1401,12.29,36.05,3
1402,72.12,28.11,4
1403,99.46,60.87,0
1404,108.78,67.74,0
1405,100.73,66.07,0
1406,103.37,70.43,0
1407,65.00,98.37,1
1408,111.15,59.18,0
1409,102.55,60.85,0
1410,99.03,52.97,0
1411,104.24,84.83,0
1412,91.94,72.22,0
1413,81.16,89.23,1
1414,75.87,100.26,1
1415,92.41,55.66,0
1416,54.75,105.07,1
1417,72.12,16.17,4
1418,98.15,55.00,0
1419,98.51,53.19,0
1420,102.36,57.35,0
1421,75.44,26.22,4
1422,95.23,62.18,0
1423,96.73,55.11,0
1424,97.01,52.82,0
1425,76.23,100.24,1
1426,96.85,51.39,0
1427,103.42,50.57,0
1428,105.20,50.84,0
1429,72.79,97.36,1
1430,101.03,61.08,0
1431,101.69,68.01,0
1432,96.08,56.06,0
1433,97.14,69.97,0
1434,69.28,19.29,4
1435,107.44,66.03,0
1436,32.52,86.65,2
1437,102.73,45.24,0
1438,68.29,23.52,4
1439,73.28,107.53,1
1440,27.05,45.09,3
1441,82.17,105.44,1
1442,100.52,65.64,0
1443,87.31,52.83,0
1444,111.29,61.47,0
1445,98.66,68.34,0
1446,101.99,61.56,0
1447,95.53,76.33,0
1448,110.85,60.84,0
1449,106.26,53.77,0
1450,103.27,51.15,0
1451,74.37,79.27,1
1452,106.86,48.55,0
1453,116.19,67.90,0
1454,30.91,43.56,3
1455,104.90,67.65,0
1456,102.60,56.48,0
1457,90.58,57.31,0
1458,120.54,67.25,0
1459,72.86,33.13,4
1460,101.32,51.90,0
1461,99.71,57.46,0
1462,101.37,66.86,0
1463,100.40,54.35,0
1464,83.33,88.94,1
1465,108.78,60.14,0
1466,92.45,63.35,0
1467,94.15,63.28,0
1468,98.26,50.08,0
1469,101.95,58.97,0
1470,97.40,54.55,0
1471,104.19,62.73,0
1472,100.68,61.87,0
1473,76.93,98.18,1
1474,108.30,61.65,0
1475,88.78,57.53,0
1476,97.73,52.62,0
1477,14.86,85.31,2
1478,25.44,80.68,2
1479,100.78,53.79,0
1480,92.62,54.56,0
1481,95.53,55.21,0
1482,80.48,58.49,0
1483,106.15,64.76,0
1484,83.91,88.91,1
1485,101.52,53.38,0
1486,91.15,62.81,0
1487,73.67,11.78,4
1488,87.99,53.78,0
1489,58.01,22.63,4
1490,94.38,71.55,0
1491,100.14,65.00,0
1492,69.61,19.45,4
1493,103.74,60.94,0
1494,99.33,68.22,0
1495,115.16,54.87,0
1496,75.88,106.99,1
1497,77.62,106.50,1
1498,69.56,107.87,1
1499,92.66,69.95,0
1500,91.93,60.76,0
1501,100.67,63.06,0
1502,35.37,32.48,3
1503,26.71,94.43,2
1504,29.33,84.95,2
1505,99.81,69.04,0
1506,108.63,55.27,0
1507,66.57,23.49,4
1508,91.64,74.46,0
1509,84.97,12.63,4
1510,107.62,74.20,0
1511,103.42,61.49,0
1512,89.68,68.09,0
1513,96.41,59.94,0
1514,85.04,33.29,4
1515,19.53,93.40,2
1516,103.61,60.44,0
1517,112.18,57.74,0
1518,97.33,54.59,0
1519,105.00,55.84,0
1520,75.90,103.95,1
1521,73.53,107.63,1
1522,79.03,23.59,4
1523,96.12,65.69,0
1524,102.77,62.91,0
1525,96.79,64.27,0
1526,98.39,51.27,0
1527,99.80,53.51,0
1528,107.88,70.04,0
1529,101.27,73.11,0
1530,97.50,72.06,0
1531,97.07,62.02,0
1532,97.92,73.14,0
1533,93.38,58.78,0
1534,97.30,60.44,0
1535,102.59,62.51,0
1536,85.34,56.31,0
1537,101.22,69.50,0
1538,100.01,63.26,0
1539,12.03,87.83,2
1540,92.95,67.46,0
1541,96.95,64.12,0
1542,110.80,60.12,0
1543,95.13,64.50,0
1544,73.02,96.42,1
1545,116.12,68.14,0
1546,71.94,104.78,1
1547,65.90,16.84,4
1548,98.13,56.27,0
1549,86.39,63.93,0
1550,79.49,89.21,1
1551,105.19,57.15,0
1552,106.61,64.25,0
1553,74.20,97.36,1
1554,101.50,63.23,0
1555,109.58,68.56,0
1556,17.40,84.55,2
1557,67.96,34.35,4
1558,101.70,59.71,0
1559,98.82,60.83,0
1560,76.79,17.01,4
1561,73.71,106.45,1
1562,107.68,57.59,0
1563,40.33,81.30,2
1564,110.57,56.18,0
1565,94.01,56.72,0
1566,112.24,60.12,0
1567,74.66,26.81,4
1568,77.32,101.96,1
1569,115.96,58.72,0
1570,100.70,53.78,0
1571,100.94,66.25,0
1572,73.39,103.94,1
1573,94.99,62.20,0
1574,60.25,86.36,1
1575,111.47,67.09,0
1576,92.91,64.49,0
1577,102.99,54.95,0
1578,94.37,69.29,0
1579,93.22,56.32,0
1580,95.83,60.46,0
1581,75.43,93.55,1
1582,100.99,52.83,0
1583,102.79,59.56,0
1584,80.78,92.29,1
1585,113.00,57.55,0
1586,104.30,66.47,0
1587,101.99,55.45,0
1588,104.06,74.38,0
1589,107.60,68.41,0
1590,74.88,96.84,1
1591,106.78,58.85,0
1592,110.54,66.88,0
1593,102.68,61.03,0
1594,105.65,61.70,0
1595,62.81,8.81,4
1596,94.21,59.91,0
1597,28.67,77.86,2
1598,96.65,51.77,0
1599,112.65,63.24,0
1600,61.46,108.50,1
1601,101.59,61.77,0
1602,68.91,18.38,4
1603,122.41,59.08,0
1604,89.17,67.46,0
1605,96.32,57.71,0
1606,98.80,71.55,0
1607,108.38,73.55,0
1608,102.65,66.09,0
1609,78.94,94.48,1
1610,107.63,70.12,0
1611,29.89,79.75,2
1612,102.84,55.66,0
1613,70.41,100.12,1
1614,109.99,51.94,0
1615,100.31,63.10,0
1616,114.09,60.04,0
1617,106.98,52.71,0
1618,95.64,65.51,0
1619,91.93,63.09,0
1620,67.47,23.17,4
1621,115.08,58.20,0
1622,99.64,61.94,0
1623,105.97,70.78,0
1624,106.22,61.02,0
1625,97.82,71.65,0
1626,97.55,73.31,0
1627,77.52,-3.59,4
1628,106.43,55.17,0
1629,30.74,87.68,2
1630,97.94,49.20,0
1631,63.27,99.34,1
1632,102.34,63.41,0
1633,93.37,52.58,0
1634,102.71,64.80,0
1635,117.00,70.20,0
1636,18.56,43.47,3
1637,85.76,63.87,0
1638,92.50,68.08,0
1639,101.84,48.28,0
1640,77.22,97.20,1
1641,98.31,61.52,0
1642,100.88,57.88,0
1643,100.69,68.73,0
1644,82.70,95.61,1
1645,73.50,107.38,1
1646,104.21,51.26,0
1647,105.93,53.29,0
1648,103.84,73.93,0
1649,107.75,56.24,0
1650,96.73,62.92,0
1651,95.78,64.37,0
1652,95.48,55.97,0
1653,81.61,100.17,1
1654,100.98,58.42,0
1655,67.65,27.70,4
1656,110.84,71.95,0
1657,88.18,93.11,1
1658,107.25,57.28,0
1659,100.82,57.15,0
1660,73.73,108.27,1
1661,66.01,97.85,1
1662,108.89,71.33,0
1663,97.57,61.74,0
1664,26.18,37.18,3
1665,108.09,58.53,0
1666,111.01,61.21,0
1667,30.19,83.43,2
1668,77.53,94.11,1
1669,104.63,56.67,0
1670,99.36,63.79,0
1671,66.86,96.29,1
1672,102.45,61.74,0
1673,123.15,47.25,0
1674,71.02,28.32,4
1675,92.77,58.83,0
1676,97.37,53.17,0
1677,25.89,88.27,2
1678,106.46,63.84,0
1679,101.92,54.88,0
1680,105.05,53.03,0
1681,105.04,65.19,0
1682,26.61,76.59,2
1683,102.81,62.78,0
1684,100.16,64.71,0
1685,97.12,61.70,0
1686,107.81,55.71,0
1687,101.65,74.12,0
1688,80.55,98.43,1
1689,63.31,16.24,4
1690,106.20,53.04,0
1691,77.73,20.88,4
1692,98.33,53.36,0
1693,105.92,62.52,0
1694,91.52,51.50,0
1695,102.91,52.25,0
1696,80.52,18.79,4
1697,97.34,61.11,0
1698,104.08,62.77,0
1699,103.68,66.92,0
1700,71.88,15.95,4
1701,105.15,75.05,0
1702,97.83,50.21,0
1703,28.29,75.89,2
1704,70.00,28.09,4
1705,72.84,106.23,1
1706,78.17,26.41,4
1707,99.56,60.28,0
1708,96.55,66.84,0
1709,66.80,9.54,4
1710,90.62,54.39,0
1711,115.80,71.04,0
1712,104.67,58.59,0
1713,101.63,77.11,0
1714,72.16,94.45,1
1715,99.88,41.88,0
1716,98.97,54.19,0
1717,112.33,77.26,0
1718,103.65,52.38,0
1719,92.49,48.62,0
1720,110.33,61.80,0
1721,109.82,54.81,0
1722,92.05,60.97,0
1723,84.51,24.39,4
1724,104.20,51.90,0
1725,74.40,33.02,4
1726,104.03,68.34,0
1727,107.22,56.61,0
1728,64.08,21.94,4
1729,104.84,56.05,0
1730,73.52,12.53,4
1731,96.99,67.03,0
1732,104.99,58.56,0
1733,93.99,54.52,0
1734,76.99,30.66,4
1735,109.23,67.10,0
1736,77.08,94.34,1
1737,107.71,68.03,0
1738,99.65,63.74,0
1739,25.15,27.20,3
1740,87.46,53.25,0
1741,101.21,60.51,0
1742,25.69,90.86,2
1743,91.64,63.26,0
1744,105.87,51.64,0
1745,102.00,53.56,0
1746,97.52,74.42,0
1747,87.50,65.57,0
1748,59.49,22.89,4
1749,73.49,93.96,1
1750,72.30,20.72,4
1751,104.51,65.09,0
1752,109.64,63.26,0
1753,16.31,68.91,2
1754,106.46,53.31,0
1755,40.34,44.63,3
1756,98.53,52.74,0
1757,91.39,70.55,0
1758,97.84,62.96,0
1759,102.50,59.44,0
1760,77.62,16.01,4
1761,87.57,62.86,0
1762,94.86,49.13,0
1763,111.58,68.08,0
1764,113.35,50.58,0
1765,116.56,61.10,0
1766,100.06,63.41,0
1767,71.42,96.39,1
1768,111.34,58.84,0
1769,67.68,95.72,1
1770,76.27,111.29,1
1771,114.71,69.43,0
1772,78.37,94.88,1
1773,116.02,56.07,0
1774,99.77,69.09,0
1775,99.58,63.31,0
1776,91.80,91.85,1
1777,103.39,54.70,0
1778,98.62,67.98,0
1779,87.04,92.08,1
1780,99.00,63.66,0
1781,101.31,72.61,0
1782,106.29,71.04,0
1783,72.08,86.64,1
1784,91.58,57.75,0
1785,75.37,112.02,1
1786,75.46,97.71,1
1787,77.28,97.39,1
1788,110.35,67.68,0
1789,106.89,62.84,0
1790,77.46,30.79,4
1791,33.14,96.09,2
1792,57.66,34.74,4
1793,98.05,52.47,0
1794,101.91,65.51,0
1795,105.29,54.73,0
1796,96.69,67.12,0
1797,105.59,66.64,0
1798,78.17,100.98,1
1799,98.62,64.17,0
1800,81.08,96.39,1
1801,79.03,22.57,4
1802,91.44,68.87,0
1803,115.59,52.75,0
1804,105.42,66.88,0
1805,81.85,106.16,1
1806,88.97,56.24,0
1807,101.17,53.70,0
1808,95.84,61.55,0
1809,74.38,21.74,4
1810,99.09,51.37,0
1811,23.61,91.45,2
1812,106.00,59.12,0
1813,103.45,56.66,0
1814,81.22,95.73,1
1815,108.56,68.67,0
1816,94.91,49.47,0
1817,105.53,58.64,0
1818,77.97,84.56,1
1819,110.02,67.80,0
1820,21.50,31.39,3
1821,105.56,60.91,0
1822,104.08,65.15,0
1823,67.41,98.24,1
1824,83.05,23.04,4
1825,106.78,57.22,0
1826,98.46,56.28,0
1827,95.46,66.57,0
1828,100.03,63.14,0
1829,104.72,64.60,0
1830,34.77,88.18,2
1831,108.91,64.89,0
1832,110.96,63.73,0
1833,107.71,56.92,0
1834,76.34,113.73,1
1835,97.53,47.58,0
1836,110.97,71.19,0
1837,74.77,9.03,4
1838,102.12,56.39,0
1839,115.11,54.74,0
1840,72.35,21.60,4
1841,104.86,60.82,0
1842,39.87,37.91,3
1843,103.62,60.44,0
1844,25.49,86.24,2
1845,61.89,97.59,1
1846,117.80,46.45,0
1847,98.53,64.62,0
1848,69.42,18.23,4
1849,68.24,10.75,4
1850,100.19,52.78,0
1851,79.51,104.46,1
1852,102.75,64.19,0
1853,103.65,52.13,0
1854,102.42,59.96,0
1855,81.57,26.01,4
1856,89.89,97.20,1
1857,95.76,65.56,0
1858,94.17,62.16,0
1859,84.30,93.21,1
1860,66.09,95.51,1
1861,90.34,36.58,4
1862,105.58,62.74,0
1863,76.33,35.52,4
1864,113.49,67.65,0
1865,106.16,62.90,0
1866,95.44,50.79,0
1867,122.75,63.38,0
1868,105.36,62.07,0
1869,68.55,102.00,1
1870,69.26,29.69,4
1871,96.32,50.57,0
1872,75.14,20.93,4
1873,27.23,30.67,3
1874,111.44,57.80,0
1875,111.67,59.32,0
1876,78.84,17.23,4
1877,100.11,61.12,0
1878,94.32,55.40,0
1879,107.02,54.07,0
1880,103.80,65.49,0
1881,113.61,55.83,0
1882,74.95,17.93,4
1883,107.64,66.06,0
1884,103.61,49.89,0
1885,113.99,53.07,0
1886,99.97,59.67,0
1887,112.59,55.40,0
1888,99.26,59.35,0
1889,86.00,66.58,0
1890,106.27,71.38,0
1891,107.00,71.87,0
1892,94.01,51.20,0
1893,97.93,64.36,0
1894,28.07,41.40,3
1895,114.84,58.01,0
1896,114.98,70.28,0
1897,93.45,44.36,0
1898,91.05,61.66,0
1899,115.67,74.44,0
1900,89.46,61.14,0
1901,90.56,72.98,0
1902,21.78,88.04,2
1903,98.88,54.72,0
1904,93.23,75.27,0
1905,101.88,69.35,0
1906,94.67,70.85,0
1907,111.21,51.99,0
1908,110.16,45.42,0
1909,95.44,61.19,0
1910,107.53,63.89,0
1911,88.71,56.88,0
1912,117.62,66.29,0
1913,74.86,38.17,4
1914,101.71,52.23,0
1915,97.37,43.15,0
1916,103.81,61.47,0
1917,94.51,56.82,0
1918,91.32,79.61,0
1919,109.55,65.68,0
1920,98.76,74.78,0
1921,96.43,74.98,0
1922,94.37,52.53,0
1923,66.73,27.36,4
1924,114.69,65.25,0
1925,94.97,64.66,0
1926,107.29,71.17,0
1927,63.52,18.05,4
1928,101.35,50.17,0
1929,104.63,66.35,0
1930,76.89,97.22,1
1931,100.82,52.57,0
1932,98.83,59.30,0
1933,73.81,99.52,1
1934,107.57,62.45,0
1935,96.78,98.05,1
1936,98.00,54.31,0
1937,86.00,58.09,0
1938,67.07,95.44,1
1939,85.11,25.17,4
1940,103.21,61.91,0
1941,67.03,112.43,1
1942,109.61,71.51,0
1943,69.61,89.16,1
1944,101.02,49.35,0
1945,100.62,63.95,0
1946,113.22,56.20,0
1947,32.59,79.21,2
1948,66.29,21.30,4
1949,23.49,33.34,3
1950,95.00,67.60,0
1951,97.65,54.28,0
1952,100.22,76.30,0
1953,95.46,57.36,0
1954,116.76,56.00,0
1955,100.51,63.61,0
1956,23.74,36.69,3
1957,104.87,55.98,0
1958,70.17,100.27,1
1959,110.39,57.93,0
1960,35.54,89.18,2
1961,60.09,25.01,4
1962,94.63,59.15,0
1963,91.00,67.54,0
1964,33.83,85.28,2
1965,88.79,56.38,0
1966,100.99,59.73,0
1967,104.07,59.37,0
1968,96.23,67.47,0
1969,101.16,64.84,0
1970,79.21,18.17,4
1971,109.12,67.11,0
1972,98.76,62.60,0
1973,95.04,76.12,0
1974,99.92,66.23,0
1975,99.89,65.55,0
1976,78.80,95.65,1
1977,100.72,61.55,0
1978,99.48,61.17,0
1979,74.69,94.54,1
1980,100.26,62.35,0
1981,71.21,97.14,1
1982,103.99,66.53,0
1983,88.49,60.11,0
1984,88.79,54.50,0
1985,101.15,71.12,0
1986,113.83,65.09,0
1987,110.18,64.61,0
1988,91.67,64.54,0
1989,61.37,99.85,1
1990,40.87,66.02,2
1991,82.09,103.10,1
1992,105.01,56.34,0
1993,95.23,62.38,0
1994,112.52,50.69,0
1995,98.10,61.09,0
1996,107.42,74.23,0
1997,86.78,15.75,4
1998,15.52,87.85,2
1999,119.29,63.43,0
2000,71.19,26.46,4
2001,106.16,46.65,0
2002,103.08,61.07,0
2003,110.67,49.93,0
2004,100.45,62.77,0
2005,92.35,43.79,0
2006,105.90,58.95,0
2007,93.65,63.77,0
2008,79.36,22.81,4
2009,95.49,73.60,0
2010,105.36,60.59,0
2011,96.01,48.04,0
2012,85.47,55.47,0
2013,95.64,64.80,0
2014,97.73,59.01,0
2015,101.91,56.96,0
2016,66.23,98.38,1
2017,90.05,67.53,0
2018,99.62,64.96,0
2019,99.43,42.73,0
2020,101.75,65.63,0
2021,65.41,91.11,1
2022,106.52,49.39,0
2023,94.03,60.34,0
2024,90.45,56.80,0
2025,107.12,52.07,0
2026,94.70,70.92,0
2027,94.25,86.13,0
2028,93.45,61.75,0
2029,89.72,66.68,0
2030,105.37,52.52,0
2031,93.73,56.29,0
2032,75.71,95.25,1
2033,94.45,63.24,0
2034,120.21,66.01,0
2035,95.44,60.24,0
2036,103.40,60.27,0
2037,108.95,46.13,0
2038,31.17,28.49,3
2039,98.75,69.79,0
2040,71.78,114.60,1
2041,75.50,18.07,4
2042,101.09,58.22,0
2043,101.79,59.20,0
2044,76.15,99.56,1
2045,24.01,32.38,3
2046,91.60,55.51,0
2047,108.77,54.75,0
2048,77.33,26.88,4
2049,114.55,59.51,0
2050,100.11,67.12,0
2051,84.65,93.21,1
2052,98.34,54.72,0
2053,93.71,56.84,0
2054,96.84,64.50,0
2055,103.78,52.24,0
2056,112.09,62.72,0
2057,99.17,63.45,0
2058,98.02,51.06,0
2059,105.98,60.26,0
2060,98.07,56.42,0
2061,78.82,98.96,1
2062,93.08,59.21,0
2063,101.65,72.39,0
2064,91.63,69.77,0
2065,100.57,63.60,0
2066,96.05,66.64,0
2067,103.86,54.50,0
2068,110.94,64.24,0
2069,106.11,51.81,0
2070,74.13,109.03,1
2071,96.12,55.50,0
2072,100.26,55.98,0
2073,100.53,59.00,0
2074,74.00,97.08,1
2075,110.00,71.43,0
2076,94.74,65.11,0
2077,110.50,60.63,0
2078,79.48,100.17,1
2079,97.31,55.24,0
2080,106.49,64.99,0
2081,97.27,51.66,0
2082,98.02,64.89,0
2083,102.05,63.02,0
2084,100.65,59.14,0
2085,75.89,25.49,4
2086,95.84,69.40,0
2087,104.32,65.81,0
2088,71.15,12.85,4
2089,24.14,44.67,3
2090,105.39,81.19,0
2091,105.94,66.15,0
2092,90.26,65.12,0
2093,98.94,53.92,0
2094,96.92,68.96,0
2095,108.57,43.62,0
2096,100.64,60.81,0
2097,99.40,63.68,0
2098,97.95,65.38,0
2099,86.68,68.16,0
2100,67.74,15.49,4
2101,83.58,101.75,1
2102,100.68,56.38,0
2103,94.21,48.14,0
2104,103.53,52.54,0
2105,28.36,94.12,2
2106,107.89,55.41,0
2107,95.67,59.92,0
2108,105.61,58.98,0
2109,69.37,20.90,4
2110,75.71,23.25,4
2111,99.01,71.64,0
2112,60.86,89.62,1
2113,96.26,49.93,0
2114,100.67,62.32,0
2115,72.60,31.26,4
2116,108.21,60.95,0
2117,88.16,58.21,0
2118,20.26,95.14,2
2119,72.90,25.36,4
2120,101.44,59.44,0
2121,102.71,63.95,0
2122,66.20,94.98,1
2123,110.64,66.63,0
2124,90.00,59.81,0
2125,107.69,74.67,0
2126,103.22,69.27,0
2127,87.51,69.02,0
2128,91.88,58.09,0
2129,105.14,69.29,0
2130,85.51,56.69,0
2131,28.67,36.39,3
2132,105.00,54.35,0
2133,107.67,68.78,0
2134,100.89,53.16,0
2135,97.42,56.02,0
2136,102.09,67.72,0
2137,102.77,64.72,0
2138,93.25,66.37,0
2139,103.54,64.29,0
2140,93.04,52.70,0
2141,88.02,72.75,0
2142,112.32,70.77,0
2143,108.31,66.10,0
2144,71.95,104.45,1
2145,97.26,66.37,0
2146,96.31,61.78,0
2147,99.31,63.87,0
2148,110.06,59.07,0
2149,96.71,56.23,0
2150,111.73,42.95,0
2151,99.34,71.74,0
2152,93.88,69.47,0
2153,93.07,69.82,0
2154,94.41,59.20,0
2155,95.97,56.85,0
2156,82.51,105.59,1
2157,98.01,65.86,0
2158,72.27,96.34,1
2159,100.03,69.33,0
2160,71.54,99.34,1
2161,103.16,69.14,0
2162,91.14,69.41,0
2163,99.17,60.13,0
2164,98.98,63.58,0
2165,100.98,70.08,0
2166,101.54,53.45,0
2167,40.21,39.51,3
2168,107.37,68.23,0
2169,101.56,60.85,0
2170,112.96,81.64,0
2171,86.79,66.94,0
2172,95.86,77.97,0
2173,91.99,57.89,0
2174,102.92,59.60,0
2175,66.89,110.86,1
2176,70.65,24.21,4
2177,103.05,71.17,0
2178,75.43,102.01,1
2179,106.74,45.60,0
2180,101.14,71.17,0
2181,83.75,25.56,4
2182,94.92,53.78,0
2183,29.89,83.15,2
2184,27.61,86.72,2
2185,89.85,56.47,0
2186,71.73,21.30,4
2187,74.91,106.68,1
2188,99.66,47.31,0
2189,70.96,100.49,1
2190,94.58,64.55,0
2191,61.38,11.45,4
2192,26.48,34.31,3
2193,96.30,58.68,0
2194,99.11,61.70,0
2195,60.17,24.57,4
2196,99.96,61.89,0
2197,105.50,56.20,0
2198,107.74,70.70,0
2199,114.26,57.01,0
2200,102.57,63.20,0
2201,79.23,95.69,1
2202,60.94,99.09,1
2203,93.26,49.00,0
2204,94.68,62.98,0
2205,113.57,52.21,0
2206,98.77,63.67,0
2207,23.80,88.35,2
2208,103.82,61.66,0
2209,73.56,91.60,1
2210,98.57,73.86,0
2211,97.81,54.13,0
2212,111.10,55.29,0
2213,94.41,53.53,0
2214,106.48,71.27,0
2215,102.48,54.60,0
2216,97.09,62.39,0
2217,99.76,47.72,0
2218,89.12,68.30,0
2219,75.75,14.58,4
2220,59.20,16.60,4
2221,101.83,64.40,0
2222,19.02,34.85,3
2223,111.24,67.93,0
2224,66.02,86.86,1
2225,110.31,39.41,0
2226,65.81,92.87,1
2227,70.70,23.51,4
