id,x,y,label
10939,23.16,32.16,3
10940,14.10,77.31,2
10941,74.31,16.10,4
10942,64.42,93.92,1
10943,22.70,41.75,3
10944,61.19,11.75,4
10945,92.43,52.96,0
10946,65.91,89.18,1
10947,75.07,98.56,1
10948,26.57,30.92,3
10949,94.19,58.49,0
10950,81.62,15.43,4
10951,70.18,24.97,4
10952,96.67,53.28,0
10953,89.25,52.12,0
10954,35.84,29.07,3
10955,25.15,35.92,3
10956,69.26,109.65,1
10957,65.28,21.78,4
10958,73.54,92.93,1
10959,25.86,79.66,2
10960,68.18,90.96,1
10961,81.00,95.69,1
10962,25.81,42.59,3
10963,63.03,17.21,4
10964,21.23,26.26,3
10965,37.51,25.18,3
10966,72.35,23.66,4
10967,78.72,93.90,1
10968,31.22,29.00,3
10969,70.82,18.11,4
10970,26.37,30.86,3
10971,62.29,22.88,4
10972,15.90,32.64,3
10973,80.87,110.30,1
10974,64.13,12.36,4
10975,28.07,31.92,3
10976,104.76,56.33,0
10977,101.92,65.93,0
10978,96.30,67.12,0
10979,30.41,32.52,3
10980,28.09,37.42,3
10981,66.94,79.81,1
10982,87.10,57.50,0
10983,74.17,17.22,4
10984,28.91,33.76,3
10985,56.63,23.96,4
10986,19.78,33.08,3
10987,80.93,95.74,1
10988,77.35,100.54,1
10989,83.85,28.79,4
10990,77.81,103.63,1
10991,63.59,17.77,4
10992,24.88,35.00,3
10993,28.09,36.85,3
10994,93.14,47.88,0
10995,71.60,93.78,1
10996,66.56,11.40,4
10997,29.50,70.66,2
10998,68.60,88.12,1
10999,84.56,53.01,0
11000,100.85,62.90,0
11001,62.41,17.67,4
11002,74.08,88.79,1
11003,75.02,22.79,4
11004,26.03,41.41,3
11005,58.05,87.95,1
11006,23.87,32.74,3
11007,96.46,51.50,0
11008,68.49,22.71,4
11009,31.93,43.16,3
11010,68.78,93.28,1
11011,93.62,54.16,0
11012,92.27,53.20,0
11013,73.49,97.38,1
11014,99.01,68.72,0
11015,30.11,35.67,3
11016,62.87,12.77,4
11017,74.30,17.88,4
11018,69.94,20.88,4
11019,54.18,18.30,4
11020,72.48,103.32,1
11021,77.21,26.64,4
11022,27.70,33.57,3
11023,72.89,8.80,4
11024,67.02,15.96,4
11025,75.14,15.39,4
11026,68.19,12.14,4
11027,81.61,16.80,4
11028,84.62,20.59,4
11029,104.68,70.93,0
11030,104.32,56.41,0
11031,62.61,97.72,1
11032,75.68,95.04,1
11033,77.80,18.28,4
11034,77.44,18.70,4
11035,24.04,33.40,3
11036,70.27,100.09,1
11037,75.09,86.02,1
11038,27.89,30.98,3
11039,31.02,34.64,3
11040,16.62,40.27,3
11041,81.58,22.60,4
11042,29.29,23.65,3
11043,25.28,36.93,3
11044,101.30,48.50,0
11045,103.04,61.36,0
11046,25.04,28.61,3
11047,106.88,63.29,0
11048,110.74,56.32,0
11049,81.11,26.45,4
11050,69.70,90.00,1
11051,64.28,18.36,4
11052,23.21,36.98,3
11053,76.62,87.95,1
11054,24.32,36.85,3
11055,74.03,94.96,1
11056,74.23,34.52,4
11057,70.24,94.06,1
11058,69.06,99.81,1
11059,61.49,91.70,1
11060,71.86,92.54,1
11061,71.09,24.52,4
11062,103.88,46.07,0
11063,62.31,98.72,1
11064,63.74,99.62,1
11065,108.72,62.10,0
11066,73.95,93.02,1
11067,65.54,27.03,4
11068,25.52,26.21,3
11069,76.39,27.60,4
11070,76.36,14.02,4
11071,20.99,34.83,3
11072,70.60,84.16,1
11073,27.53,74.06,2
11074,78.10,90.35,1
11075,90.79,63.02,0
11076,95.20,56.86,0
11077,37.47,25.54,3
11078,62.08,90.26,1
11079,83.18,93.98,1
11080,64.24,13.07,4
11081,79.06,25.67,4
11082,74.07,98.85,1
11083,68.60,21.58,4
11084,63.53,97.43,1
11085,103.16,51.85,0
11086,24.86,84.46,2
11087,90.88,61.50,0
11088,65.53,21.06,4
11089,109.45,57.73,0
11090,68.91,96.68,1
11091,60.75,20.88,4
11092,29.19,30.60,3
11093,66.16,17.86,4
11094,69.09,22.09,4
11095,64.47,98.88,1
11096,72.53,11.17,4
11097,76.18,19.63,4
11098,70.01,18.23,4
11099,67.73,22.68,4
11100,76.51,18.91,4
11101,68.16,23.69,4
11102,71.48,86.43,1
11103,69.89,96.08,1
11104,72.01,88.92,1
11105,25.58,34.04,3
11106,31.06,71.14,2
11107,68.43,21.44,4
11108,96.05,62.36,0
11109,63.63,87.83,1
11110,69.97,26.04,4
11111,74.37,96.57,1
11112,77.55,87.25,1
11113,71.50,100.32,1
11114,71.14,22.03,4
11115,69.99,101.01,1
11116,68.58,5.96,4
11117,25.70,42.76,3
11118,75.91,108.29,1
11119,22.49,24.66,3
11120,64.67,19.85,4
11121,79.68,24.74,4
11122,92.85,59.02,0
11123,17.43,24.15,3
11124,68.94,17.46,4
11125,60.62,87.46,1
11126,71.45,26.20,4
11127,106.28,56.33,0
11128,24.73,40.62,3
11129,19.44,36.05,3
11130,66.71,16.94,4
11131,92.01,54.41,0
11132,78.85,31.70,4
11133,19.98,37.88,3
11134,65.53,24.09,4
11135,70.46,95.08,1
11136,75.55,102.33,1
11137,67.72,96.57,1
11138,76.15,87.89,1
11139,64.64,94.04,1
11140,62.32,100.28,1
11141,74.31,96.25,1
11142,71.45,94.36,1
11143,68.67,97.32,1
11144,73.94,112.51,1
11145,73.55,99.09,1
11146,64.91,18.06,4
11147,36.94,36.69,3
11148,65.48,101.63,1
11149,64.05,92.23,1
11150,71.93,93.84,1
11151,66.87,17.49,4
11152,23.52,32.21,3
11153,62.98,18.66,4
11154,68.75,16.21,4
11155,71.09,19.47,4
11156,68.50,11.15,4
11157,29.69,32.00,3
11158,65.50,29.17,4
11159,70.00,23.43,4
11160,80.16,14.45,4
11161,28.63,36.35,3
11162,82.57,15.46,4
11163,66.03,22.98,4
11164,67.99,22.64,4
11165,61.67,18.86,4
11166,29.72,32.45,3
11167,73.77,90.99,1
11168,17.85,31.96,3
11169,74.94,27.14,4
11170,76.11,24.87,4
11171,79.11,95.93,1
11172,23.89,32.08,3
11173,31.05,35.60,3
11174,78.43,75.86,1
11175,70.20,99.83,1
11176,64.37,23.35,4
11177,67.32,82.09,1
11178,69.44,100.33,1
11179,71.65,23.02,4
11180,66.75,98.28,1
11181,73.97,20.20,4
11182,76.61,23.63,4
11183,65.97,28.45,4
11184,20.12,34.75,3
11185,73.23,103.58,1
11186,14.45,40.28,3
11187,96.66,59.54,0
11188,74.96,17.90,4
11189,71.78,20.11,4
11190,67.93,95.51,1
11191,31.25,35.64,3
11192,102.38,57.11,0
11193,22.25,42.29,3
11194,99.24,58.87,0
11195,71.72,90.43,1
11196,73.68,93.89,1
11197,78.71,96.87,1
11198,33.84,41.95,3
11199,63.35,97.87,1
11200,17.73,30.48,3
11201,35.51,35.31,3
11202,34.89,38.34,3
11203,76.64,113.48,1
11204,98.05,64.08,0
11205,74.44,86.73,1
11206,104.08,72.66,0
11207,69.14,95.95,1
11208,54.45,28.18,4
11209,77.28,88.50,1
11210,74.88,91.92,1
11211,94.03,48.70,0
11212,97.69,61.11,0
11213,20.92,44.43,3
11214,72.65,107.76,1
11215,66.97,21.49,4
11216,25.78,31.92,3
11217,58.38,92.51,1
11218,71.60,92.40,1
11219,24.53,38.92,3
11220,53.18,20.20,4
11221,64.83,100.57,1
11222,100.64,52.06,0
11223,68.91,96.42,1
11224,19.42,43.67,3
11225,76.97,24.68,4
11226,41.36,27.76,3
11227,29.78,42.83,3
11228,24.02,43.35,3
11229,76.05,97.63,1
11230,66.95,14.80,4
11231,30.22,29.03,3
11232,75.76,14.33,4
11233,34.54,38.85,3
11234,68.96,25.95,4
11235,68.92,100.57,1
11236,23.38,38.10,3
11237,64.45,93.54,1
11238,74.63,16.16,4
11239,66.65,18.03,4
11240,64.69,96.84,1
11241,72.50,27.45,4
11242,60.21,105.95,1
11243,34.16,24.71,3
11244,91.14,58.66,0
11245,76.85,98.84,1
11246,78.21,93.82,1
11247,70.82,99.09,1
11248,59.54,95.67,1
11249,70.85,23.98,4
11250,69.21,91.34,1
11251,77.13,116.60,1
11252,61.18,28.28,4
11253,91.89,68.11,0
11254,70.11,85.92,1
11255,21.74,36.83,3
11256,76.14,91.65,1
11257,77.73,100.80,1
11258,68.37,20.31,4
11259,72.29,23.23,4
11260,73.12,99.55,1
11261,66.10,21.42,4
11262,32.93,82.20,2
11263,75.43,89.26,1
11264,74.10,13.11,4
11265,74.96,96.45,1
11266,22.76,23.01,3
11267,24.35,44.38,3
11268,27.05,44.46,3
11269,72.00,13.17,4
11270,73.47,98.34,1
11271,72.83,11.23,4
11272,104.17,64.21,0
11273,12.54,34.06,3
11274,23.46,39.22,3
11275,68.49,25.99,4
11276,102.74,50.86,0
11277,69.39,92.99,1
11278,70.85,109.27,1
11279,93.01,62.25,0
11280,75.42,105.65,1
11281,69.88,11.08,4
11282,65.47,19.38,4
11283,73.25,98.87,1
11284,18.04,40.13,3
11285,65.34,93.52,1
11286,92.24,65.92,0
11287,27.10,88.85,2
11288,16.86,36.94,3
11289,70.68,16.53,4
11290,21.05,24.97,3
11291,66.03,5.28,4
11292,68.31,102.80,1
11293,102.15,66.43,0
11294,66.22,93.76,1
11295,64.11,21.47,4
11296,74.02,20.75,4
11297,64.78,15.68,4
11298,37.04,40.40,3
11299,70.35,18.47,4
11300,22.64,41.03,3
11301,26.79,41.10,3
11302,20.00,35.31,3
11303,68.08,27.83,4
11304,90.29,38.86,0
11305,77.96,21.44,4
11306,83.11,61.27,0
11307,64.80,94.00,1
11308,65.05,12.81,4
11309,72.55,90.47,1
11310,68.68,89.06,1
11311,60.08,99.98,1
11312,28.10,36.54,3
11313,67.07,95.24,1
11314,77.12,16.24,4
11315,16.46,31.74,3
11316,78.19,13.36,4
11317,94.64,55.18,0
11318,74.53,100.55,1
11319,68.13,88.14,1
11320,69.33,22.97,4
11321,103.37,55.60,0
11322,25.56,37.30,3
11323,31.10,39.18,3
11324,74.50,97.88,1
11325,90.78,67.98,0
11326,30.59,29.70,3
11327,76.41,23.96,4
11328,74.93,107.24,1
11329,66.06,91.79,1
11330,87.32,58.51,0
11331,61.76,18.08,4
11332,21.16,33.60,3
11333,69.92,93.78,1
11334,23.25,30.92,3
11335,17.41,15.64,3
11336,71.04,25.88,4
11337,64.88,17.20,4
11338,97.58,57.79,0
11339,17.50,38.43,3
11340,98.57,57.47,0
11341,78.40,15.91,4
11342,96.20,54.73,0
11343,70.30,21.06,4
11344,71.29,90.94,1
11345,31.61,39.39,3
11346,76.86,102.64,1
11347,69.41,24.22,4
11348,38.98,29.02,3
11349,83.25,22.47,4
11350,22.04,38.21,3
11351,28.22,33.05,3
11352,75.89,93.92,1
11353,59.98,24.28,4
11354,69.49,10.49,4
11355,69.40,92.16,1
11356,79.82,19.31,4
11357,71.40,11.21,4
11358,26.56,40.82,3
11359,36.19,34.67,3
11360,23.88,32.73,3
11361,67.15,16.91,4
11362,27.85,32.19,3
11363,61.44,21.05,4
11364,87.82,18.33,4
11365,105.75,60.24,0
11366,72.19,14.24,4
11367,24.23,42.97,3
11368,64.43,88.02,1
11369,96.86,40.60,0
11370,72.11,95.34,1
11371,69.46,99.34,1
11372,22.02,25.96,3
11373,30.30,41.35,3
11374,79.15,13.27,4
11375,40.11,44.61,3
11376,27.16,38.70,3
11377,62.59,10.73,4
11378,72.21,18.80,4
11379,100.33,47.87,0
11380,68.48,16.42,4
11381,73.30,13.99,4
11382,67.18,90.72,1
11383,73.12,25.37,4
11384,73.26,99.15,1
11385,22.51,29.27,3
11386,21.70,28.59,3
11387,65.07,93.39,1
11388,25.76,65.21,2
11389,70.91,25.14,4
11390,22.60,33.93,3
11391,23.81,42.68,3
11392,55.23,98.14,1
11393,20.66,38.70,3
11394,68.30,100.81,1
11395,23.34,41.36,3
11396,67.45,105.56,1
11397,81.30,19.59,4
11398,29.04,38.93,3
11399,74.16,89.79,1
11400,70.76,8.78,4
11401,70.01,90.18,1
11402,70.95,107.21,1
11403,80.47,27.29,4
11404,65.06,98.00,1
11405,68.92,90.95,1
11406,19.24,27.35,3
11407,25.46,30.70,3
11408,55.51,13.79,4
11409,74.63,103.47,1
11410,70.57,19.71,4
11411,68.21,32.62,4
11412,67.05,105.00,1
11413,26.50,86.12,2
11414,87.31,57.11,0
11415,30.61,38.95,3
11416,79.32,7.05,4
11417,18.00,36.25,3
11418,33.60,31.05,3
11419,75.07,100.79,1
11420,66.39,100.65,1
11421,28.32,24.47,3
11422,103.85,61.78,0
11423,30.62,37.28,3
11424,31.40,45.91,3
11425,73.97,86.76,1
11426,62.32,95.36,1
11427,74.34,100.50,1
11428,10.86,39.04,3
11429,59.80,100.65,1
11430,74.82,96.05,1
11431,73.90,90.86,1
11432,32.98,28.66,3
11433,76.01,95.24,1
11434,71.77,96.53,1
11435,64.54,100.93,1
11436,68.31,18.07,4
11437,68.10,94.51,1
11438,22.85,50.52,3
11439,86.48,97.71,1
11440,66.35,99.38,1
11441,22.60,35.70,3
11442,71.42,25.53,4
11443,31.61,20.16,3
11444,72.08,25.42,4
11445,74.73,98.59,1
11446,78.21,89.13,1
11447,98.46,63.30,0
11448,79.40,21.71,4
11449,77.15,81.00,1
11450,23.13,39.88,3
11451,24.32,25.91,3
11452,68.57,24.29,4
11453,81.94,100.74,1
11454,69.83,90.21,1
11455,31.14,72.40,2
11456,24.00,29.21,3
11457,74.86,20.38,4
11458,67.24,24.52,4
11459,26.29,73.95,2
11460,63.00,12.63,4
11461,25.87,28.87,3
11462,93.06,57.33,0
11463,68.28,86.99,1
11464,74.13,97.08,1
11465,65.67,89.65,1
11466,77.78,99.73,1
11467,77.94,25.01,4
11468,90.10,61.28,0
11469,76.85,102.56,1
11470,68.58,91.11,1
11471,24.12,40.63,3
11472,20.83,48.48,3
11473,70.49,28.84,4
11474,70.57,18.33,4
11475,23.25,38.41,3
11476,105.28,57.01,0
11477,99.70,61.81,0
11478,64.01,97.06,1
11479,95.47,54.75,0
11480,74.99,87.55,1
11481,74.59,84.77,1
11482,72.90,16.75,4
11483,75.80,96.91,1
11484,72.27,15.25,4
11485,26.54,29.01,3
11486,96.07,52.41,0
11487,78.28,93.51,1
11488,70.76,95.75,1
11489,69.02,23.91,4
11490,27.63,28.19,3
11491,72.35,22.66,4
11492,37.96,26.29,3
11493,95.39,55.74,0
11494,25.07,39.03,3
11495,66.76,99.68,1
11496,69.57,26.10,4
11497,62.83,90.51,1
11498,23.64,32.93,3
11499,24.43,32.26,3
11500,61.98,90.39,1
11501,23.48,41.93,3
11502,110.15,57.36,0
11503,63.90,19.25,4
11504,66.38,77.21,1
11505,74.50,97.87,1
11506,73.00,104.22,1
11507,75.27,94.49,1
11508,63.25,91.00,1
11509,67.06,10.56,4
11510,70.47,14.92,4
11511,63.64,94.17,1
11512,63.01,14.67,4
11513,67.12,99.88,1
11514,76.28,18.15,4
11515,79.62,26.91,4
11516,33.97,42.37,3
11517,76.19,14.75,4
11518,64.53,102.69,1
11519,21.04,22.07,3
11520,75.22,10.51,4
11521,82.16,21.68,4
11522,73.24,22.95,4
11523,68.95,98.91,1
11524,30.05,26.56,3
11525,65.30,31.12,4
11526,109.67,58.31,0
11527,102.66,57.59,0
11528,73.37,88.73,1
11529,72.72,89.50,1
11530,25.17,37.39,3
11531,28.51,35.14,3
11532,67.40,14.62,4
11533,22.65,39.66,3
11534,99.57,57.14,0
11535,69.75,18.55,4
11536,68.88,18.97,4
11537,39.39,40.87,3
11538,69.56,19.81,4
11539,20.97,40.07,3
11540,70.95,89.57,1
11541,69.83,23.92,4
11542,79.08,92.58,1
11543,22.26,40.49,3
11544,23.89,31.15,3
11545,66.43,90.14,1
11546,65.69,95.75,1
11547,68.75,16.26,4
11548,30.85,25.12,3
11549,60.61,97.33,1
11550,66.61,95.14,1
11551,73.44,100.50,1
11552,62.54,12.19,4
11553,17.81,39.42,3
11554,30.30,26.09,3
11555,66.25,98.10,1
11556,97.25,62.03,0
11557,63.54,87.60,1
11558,75.63,7.16,4
11559,25.04,42.76,3
11560,62.36,20.87,4
11561,95.00,53.67,0
11562,106.83,56.37,0
11563,70.37,17.68,4
11564,31.06,38.81,3
11565,72.63,106.02,1
11566,72.50,90.66,1
11567,76.27,22.58,4
11568,28.92,46.39,3
11569,65.13,106.44,1
11570,72.21,90.39,1
11571,93.60,45.77,0
11572,95.84,55.30,0
11573,28.40,36.48,3
11574,22.56,36.36,3
11575,98.64,56.95,0
11576,88.29,54.13,0
11577,70.00,20.71,4
11578,12.26,43.48,3
11579,18.19,38.88,3
11580,29.86,77.67,2
11581,34.64,27.47,3
11582,76.93,24.99,4
11583,69.89,97.26,1
11584,24.97,89.21,2
11585,74.47,92.94,1
11586,24.47,51.38,3
11587,66.74,93.88,1
11588,68.28,92.43,1
11589,68.07,19.22,4
11590,76.42,20.75,4
11591,70.94,22.31,4
11592,18.95,29.34,3
11593,28.61,31.18,3
11594,29.80,31.07,3
11595,65.95,15.82,4
11596,78.01,15.67,4
11597,35.63,36.00,3
11598,67.69,98.38,1
11599,69.97,27.95,4
11600,33.60,25.39,3
11601,66.38,94.59,1
11602,36.34,37.69,3
11603,69.83,25.35,4
11604,67.33,19.82,4
11605,66.23,90.14,1
11606,76.73,100.57,1
11607,61.01,96.12,1
11608,23.83,83.50,2
11609,26.21,34.80,3
11610,70.68,87.18,1
11611,70.00,98.47,1
11612,80.89,16.45,4
11613,72.98,15.48,4
11614,63.29,105.88,1
11615,77.91,17.19,4
11616,75.04,26.15,4
11617,68.64,18.64,4
11618,76.16,19.33,4
11619,33.33,36.61,3
11620,22.12,76.36,2
11621,67.25,19.46,4
11622,24.92,33.95,3
11623,77.30,97.46,1
11624,81.45,26.12,4
11625,18.21,25.74,3
11626,68.55,24.81,4
11627,100.71,57.12,0
11628,103.43,55.42,0
11629,69.50,95.04,1
11630,76.25,93.62,1
11631,72.08,89.71,1
11632,57.83,101.17,1
11633,65.68,93.65,1
11634,68.37,100.76,1
11635,66.85,94.42,1
11636,31.98,41.81,3
11637,72.06,96.78,1
11638,69.74,102.25,1
11639,75.67,96.13,1
11640,75.99,12.35,4
11641,64.43,22.25,4
11642,30.96,35.79,3
11643,77.87,30.69,4
11644,69.37,90.56,1
11645,24.40,34.34,3
11646,71.71,12.10,4
11647,29.84,27.04,3
11648,73.82,10.14,4
11649,69.47,11.97,4
11650,78.48,16.52,4
11651,31.14,36.37,3
11652,17.85,42.91,3
11653,36.79,32.85,3
11654,25.95,32.73,3
11655,19.75,39.59,3
11656,59.88,8.94,4
11657,81.87,12.00,4
11658,76.69,87.92,1
11659,106.82,39.89,0
11660,72.96,96.37,1
11661,95.48,56.63,0
11662,72.17,12.55,4
11663,64.24,18.74,4
11664,95.86,55.02,0
11665,101.70,51.27,0
11666,70.75,23.22,4
11667,40.86,33.17,3
11668,21.26,27.80,3
11669,72.17,105.33,1
11670,32.26,28.61,3
11671,28.47,39.33,3
11672,30.16,35.50,3
11673,72.59,98.16,1
11674,74.05,26.29,4
11675,69.95,102.01,1
11676,68.50,97.68,1
11677,97.28,55.68,0
11678,61.52,97.27,1
11679,70.56,93.78,1
11680,64.69,94.91,1
11681,72.58,25.95,4
11682,62.81,101.11,1
11683,76.66,19.84,4
11684,82.63,23.50,4
11685,67.85,23.98,4
11686,32.24,38.00,3
11687,74.17,17.91,4
11688,69.85,23.52,4
11689,77.83,13.40,4
11690,56.26,22.23,4
11691,67.68,92.45,1
11692,28.04,38.71,3
11693,101.39,69.81,0
11694,37.69,39.11,3
11695,95.10,50.08,0
11696,103.09,54.08,0
11697,29.13,40.13,3
11698,82.44,91.09,1
11699,68.85,25.41,4
11700,89.87,58.05,0
11701,22.92,33.98,3
11702,31.22,34.39,3
11703,76.41,22.95,4
11704,69.10,18.86,4
11705,63.07,19.61,4
11706,27.02,82.99,2
11707,77.74,0.03,4
11708,95.85,64.19,0
11709,28.15,28.83,3
11710,22.68,35.86,3
11711,68.88,95.86,1
11712,80.14,89.78,1
11713,79.12,85.82,1
11714,70.83,25.56,4
11715,68.52,100.75,1
11716,70.84,102.27,1
11717,32.42,32.57,3
11718,24.72,32.42,3
11719,27.93,34.01,3
11720,105.52,45.58,0
11721,95.48,57.27,0
11722,31.78,30.91,3
11723,101.48,49.63,0
11724,64.41,12.51,4
11725,96.86,51.31,0
11726,22.88,39.32,3
11727,77.37,113.25,1
11728,24.60,32.14,3
11729,78.48,19.80,4
11730,71.25,98.30,1
11731,32.45,38.53,3
11732,103.45,59.46,0
11733,78.34,99.61,1
11734,92.23,52.82,0
11735,60.35,97.49,1
11736,23.65,36.85,3
11737,68.41,24.84,4
11738,75.09,100.69,1
11739,33.39,28.70,3
11740,70.71,96.87,1
11741,93.53,55.45,0
11742,90.49,56.52,0
11743,70.70,98.17,1
11744,72.59,91.41,1
11745,25.20,37.24,3
11746,28.34,42.73,3
11747,95.99,59.47,0
11748,76.26,16.44,4
11749,66.18,98.33,1
11750,26.19,45.30,3
11751,30.72,33.97,3
11752,69.56,92.69,1
11753,79.18,27.59,4
11754,73.34,18.04,4
11755,80.14,99.39,1
11756,56.92,101.17,1
11757,69.44,10.47,4
11758,68.40,16.40,4
11759,23.85,33.28,3
11760,75.53,18.07,4
11761,30.41,36.18,3
11762,76.73,102.24,1
11763,66.56,102.13,1
11764,90.97,54.50,0
11765,23.99,39.69,3
11766,63.98,15.63,4
11767,19.11,34.09,3
11768,64.17,25.90,4
11769,92.91,54.05,0
11770,61.94,109.33,1
11771,68.43,16.28,4
11772,63.60,104.00,1
11773,68.29,20.17,4
11774,103.55,60.87,0
11775,68.19,16.55,4
11776,28.57,31.52,3
11777,82.49,17.86,4
11778,68.28,23.20,4
11779,76.50,98.06,1
11780,73.09,19.91,4
11781,80.19,22.38,4
11782,66.02,23.66,4
11783,106.79,56.36,0
11784,97.26,57.51,0
11785,67.40,100.22,1
11786,67.60,9.86,4
11787,23.13,40.17,3
11788,60.12,87.28,1
11789,66.73,94.31,1
11790,73.55,88.40,1
11791,70.99,95.22,1
11792,68.89,82.08,1
11793,90.42,59.76,0
11794,23.06,37.72,3
11795,67.20,89.24,1
11796,65.92,98.44,1
11797,31.70,34.86,3
11798,78.26,87.01,1
11799,26.89,30.87,3
11800,108.37,48.82,0
11801,38.32,41.08,3
11802,74.27,104.91,1
11803,26.11,35.19,3
11804,66.77,24.68,4
11805,63.36,92.27,1
11806,19.39,27.87,3
11807,74.01,92.94,1
11808,71.87,20.99,4
11809,21.73,35.07,3
11810,71.82,95.27,1
11811,23.11,88.00,2
11812,83.70,19.75,4
11813,69.07,93.19,1
11814,32.21,38.56,3
11815,71.04,97.05,1
11816,75.51,15.08,4
11817,82.04,101.44,1
11818,24.03,33.62,3
11819,18.77,44.59,3
11820,77.84,25.77,4
11821,31.94,47.85,3
11822,30.73,29.99,3
11823,101.29,57.83,0
11824,71.28,19.53,4
11825,58.56,83.72,1
11826,72.04,15.63,4
11827,63.99,6.37,4
11828,70.15,92.29,1
11829,25.75,39.52,3
11830,68.02,89.83,1
11831,15.14,88.03,2
11832,99.22,61.15,0
11833,73.58,29.67,4
11834,75.81,8.36,4
11835,111.41,61.03,0
11836,81.47,102.34,1
11837,27.69,25.23,3
11838,62.50,86.37,1
11839,61.01,96.23,1
11840,68.54,101.16,1
11841,64.86,101.55,1
11842,66.51,99.62,1
11843,74.61,103.06,1
11844,70.52,25.80,4
11845,86.39,51.36,0
11846,27.63,25.14,3
11847,95.38,51.52,0
11848,63.51,20.68,4
11849,30.40,30.91,3
11850,78.48,100.99,1
11851,67.42,89.27,1
11852,63.27,99.43,1
11853,27.83,44.91,3
11854,17.37,37.84,3
11855,72.32,16.28,4
11856,70.58,95.23,1
11857,65.86,14.05,4
11858,101.44,69.23,0
11859,24.00,31.06,3
11860,61.45,26.26,4
11861,71.01,96.22,1
11862,73.48,9.30,4
11863,72.31,16.55,4
11864,72.94,20.12,4
11865,26.48,41.97,3
11866,65.19,18.69,4
11867,81.25,100.40,1
11868,64.99,23.86,4
11869,22.21,34.01,3
11870,68.39,22.77,4
11871,95.80,54.27,0
11872,66.36,104.09,1
11873,69.80,24.03,4
11874,69.99,91.50,1
11875,21.88,35.36,3
11876,78.30,94.98,1
11877,97.98,55.79,0
11878,69.10,87.34,1
11879,25.24,72.36,2
11880,32.06,35.58,3
11881,68.26,102.12,1
11882,24.19,35.04,3
11883,72.14,85.77,1
11884,73.92,20.69,4
11885,27.70,39.42,3
11886,72.33,94.85,1
11887,89.41,53.41,0
11888,17.21,29.27,3
11889,94.94,57.59,0
11890,65.85,99.63,1
11891,72.75,89.93,1
11892,77.62,17.87,4
11893,21.50,38.80,3
11894,61.59,12.44,4
11895,16.93,47.38,3
11896,106.47,54.72,0
11897,15.87,38.03,3
11898,67.00,100.55,1
11899,97.99,58.26,0
11900,68.88,22.27,4
11901,74.40,91.64,1
11902,64.84,98.14,1
11903,21.93,77.51,2
11904,80.04,93.07,1
11905,73.57,103.38,1
11906,61.57,23.29,4
11907,72.99,18.65,4
11908,21.34,20.65,3
11909,64.40,96.22,1
11910,28.78,31.24,3
11911,100.80,52.88,0
11912,28.31,33.26,3
11913,76.85,22.23,4
11914,76.42,88.51,1
11915,77.82,89.65,1
11916,60.36,98.36,1
11917,73.34,12.76,4
11918,79.48,86.70,1
11919,69.95,24.59,4
11920,81.99,23.39,4
11921,75.27,23.63,4
11922,10.93,31.31,3
11923,69.64,29.21,4
11924,72.11,93.02,1
11925,60.94,26.09,4
11926,31.64,34.12,3
11927,20.37,73.72,2
11928,38.75,39.83,3
11929,26.36,41.36,3
11930,64.51,83.77,1
11931,20.39,38.24,3
11932,80.77,91.02,1
11933,72.41,95.30,1
11934,65.17,98.48,1
11935,69.97,92.72,1
11936,70.50,98.70,1
11937,69.08,28.48,4
11938,76.98,95.53,1
11939,64.40,99.85,1
11940,68.59,9.28,4
11941,60.66,25.14,4
11942,64.03,93.44,1
11943,67.03,20.51,4
11944,26.66,69.64,2
11945,71.38,99.06,1
11946,65.82,17.35,4
11947,18.31,36.46,3
11948,67.11,94.79,1
11949,67.48,101.86,1
11950,76.31,16.79,4
11951,73.28,103.84,1
11952,69.33,27.05,4
11953,69.01,19.40,4
11954,67.15,9.65,4
11955,30.09,28.59,3
11956,33.82,32.73,3
11957,65.77,24.21,4
11958,72.78,90.03,1
11959,70.67,16.41,4
11960,82.18,94.55,1
11961,58.76,32.01,4
11962,25.07,44.32,3
11963,22.68,41.35,3
11964,20.65,35.89,3
11965,35.29,27.94,3
11966,71.59,96.87,1
11967,70.02,25.70,4
11968,73.75,107.02,1
11969,101.61,48.57,0
11970,15.78,18.11,3
11971,38.16,25.60,3
11972,30.08,28.63,3
11973,64.80,22.04,4
11974,27.11,37.33,3
11975,78.40,82.63,1
11976,15.25,33.28,3
11977,96.67,62.90,0
11978,71.17,88.60,1
11979,69.88,99.48,1
11980,69.63,16.89,4
11981,73.80,19.55,4
11982,30.28,33.85,3
11983,60.33,14.30,4
11984,65.86,97.23,1
11985,103.93,60.33,0
11986,64.40,24.62,4
11987,26.65,40.91,3
11988,76.02,92.64,1
11989,73.00,15.12,4
11990,73.61,30.77,4
11991,36.35,91.06,2
11992,69.23,5.56,4
11993,38.13,23.26,3
11994,17.34,29.85,3
11995,78.59,97.68,1
11996,66.92,97.81,1
11997,74.01,27.16,4
11998,70.24,21.84,4
11999,71.76,100.10,1
12000,70.43,25.78,4
12001,72.18,91.53,1
12002,19.32,41.06,3
12003,93.81,57.25,0
12004,69.65,24.86,4
12005,73.11,23.55,4
12006,69.25,16.57,4
12007,20.02,21.49,3
12008,73.11,28.30,4
12009,61.93,17.79,4
12010,76.83,92.27,1
12011,58.44,107.66,1
12012,73.38,24.43,4
12013,78.85,89.24,1
12014,23.65,27.73,3
